img_search_addr,score,img_url
"서울특별시 금천구 디지털로9길 46,명가교동짬뽕",3.8,https://place.map.kakao.com/2077324514
"서울특별시 금천구 가산로 147,스시 쥬베이",4.5,https://place.map.kakao.com/25539883
"서울특별시 중랑구 용마산로115길 15,대관령쌈밥",3.9,https://place.map.kakao.com/20749088
"서울특별시 중랑구 면목로 310,이학갈비",3.4,https://place.map.kakao.com/24893697
"서울특별시 중랑구 망우로 426,매취랑감자탕 망우점",5.0,https://place.map.kakao.com/1006816630
"서울특별시 강서구 공항대로 290,마실한정식 발산점",장소 없음,없음
"서울특별시 강서구 화곡로 398,포베이 강서점",장소 없음,없음
"서울특별시 강서구 양천로 59,촌장골",2.8,https://place.map.kakao.com/9963657
"서울특별시 강서구 강서로 388,베뉴지",3.1,https://place.map.kakao.com/8700757
"서울특별시 구로구 구로동로 174-9,가빈",0.0,https://place.map.kakao.com/770638510
"서울특별시 강서구 방화대로 94,낙원(樂源)",장소 없음,없음
"서울특별시 강서구 공항대로 236,(주)엠에프지코리아 매드포갈릭 발산점",장소 없음,없음
"서울특별시 구로구 디지털로32길 97-3,구로디지털역점 돌배기집",장소 없음,없음
"서울특별시 강서구 강서로 489-4,대박집",5.0,https://place.map.kakao.com/51217942
"서울특별시 강서구 방화대로 94,캐슬 테라스(Castle Terrace)",장소 없음,없음
"서울특별시 강서구 공항대로 272,맹순이꽃게 아구전문점",3.4,https://place.map.kakao.com/26861488
"서울특별시 강서구 화곡로 142,꽃향기",2.6,https://place.map.kakao.com/27335484
"서울특별시 강서구 공항대로 367,도쿄하나 등촌점",3.6,https://place.map.kakao.com/21026538
"서울특별시 구로구 구로동로22길 91,횡성 생고기",1.7,https://place.map.kakao.com/16889148
"서울특별시 강서구 강서로45가길 10,맛남굼터",5.0,https://place.map.kakao.com/27466060
"서울특별시 강서구 공항대로 367,백제원 등촌점",3.4,https://place.map.kakao.com/21026533
"서울특별시 강서구 화곡로 118,베이징화곡본점",3.8,https://place.map.kakao.com/26453554
"서울특별시 강서구 강서로54길 14,어다리횟집 발산점",,https://place.map.kakao.com/26486769
"서울특별시 은평구 통일로 1010,야래향",3.0,https://place.map.kakao.com/24828404
"서울특별시 은평구 연서로 106,채선당 구산점",4.1,https://place.map.kakao.com/8597039
"서울특별시 은평구 은평로11길 12-10,응암특모듬회전문점",0.0,https://place.map.kakao.com/1195059416
"서울특별시 은평구 연서로 304,공화춘",3.7,https://place.map.kakao.com/8746099
"서울특별시 중구 다산로 236,신당 한우곱창",4.4,https://place.map.kakao.com/868837637
"서울특별시 중구 명동9길 37-8,너비집",3.6,https://place.map.kakao.com/8227999
"서울특별시 중구 삼일대로 299,명동정",4.5,https://place.map.kakao.com/26845535
"서울특별시 중구 명동7길 19,은&정 명동닭갈비",3.2,https://place.map.kakao.com/1542804326
"서울특별시 강남구 봉은사로108길 21,이남장영동점",4.1,https://place.map.kakao.com/16649489
"서울특별시 강남구 언주로 652,단스시(논현점)",장소 없음,없음
"서울특별시 강남구 학동로6길 16,주식회사 원강",장소 없음,없음
"서울특별시 광진구 동일로18길 86,연길왕꼬치",,https://place.map.kakao.com/27306055
"서울특별시 광진구 천호대로137길 9,유성집",4.7,https://place.map.kakao.com/15185903
"서울특별시 광진구 능동로 387,제주뜰향갈치전문점",2.7,https://place.map.kakao.com/15095745
"서울특별시 광진구 자양로42길 2,전주가",3.4,https://place.map.kakao.com/24068058
"서울특별시 광진구 능동로 18,부림정",4.0,https://place.map.kakao.com/27325215
"서울특별시 종로구 우정국로 4-1,남대문막내횟집",3.8,https://place.map.kakao.com/13272050
"서울특별시 종로구 사직로8길 42,명동칼국수",4.0,https://place.map.kakao.com/10351136
"서울특별시 종로구 평창문화로 152,정선곤드레쌈밥",4.0,https://place.map.kakao.com/592985605
"서울특별시 동대문구 장한로 149-1,선진국낙지마당",4.2,https://place.map.kakao.com/14822243
"서울특별시 중구 세종대로 39,코코이찌방야 시청대한상공회의소점",장소 없음,없음
"서울특별시 서초구 효령로34길 12,효소원 순두부와 청국장 그리고 전",3.3,https://place.map.kakao.com/22249473
"서울특별시 서초구 방배로28길 16,묘오또",4.1,https://place.map.kakao.com/23122567
"서울특별시 서초구 서초대로55길 3,경성회관",4.5,https://place.map.kakao.com/1255626134
"서울특별시 서초구 청룡마을3길 11,맷돌로만청계산점",4.0,https://place.map.kakao.com/1581693187
"서울특별시 서초구 방배로 41,방배본가면옥",2.8,https://place.map.kakao.com/885960446
"서울특별시 서초구 효령로55길 47,홍천한우",4.0,https://place.map.kakao.com/17772337
"서울특별시 서초구 서초대로25길 17,리차이",2.8,https://place.map.kakao.com/895067442
"서울특별시 서초구 양재대로12길 73-71,서울만남의광장휴게소 한식당",0.0,https://place.map.kakao.com/1633167862
"서울특별시 서초구 반포대로 12,서초갈비",2.5,https://place.map.kakao.com/8362679
"서울특별시 금천구 가산디지털2로 53,엘에이북창동순두부",2.5,https://place.map.kakao.com/12539056
"서울특별시 종로구 종로5길 68,다솔",3.6,https://place.map.kakao.com/20869494
"서울특별시 종로구 사직로 103-4,진고기명가",3.6,https://place.map.kakao.com/16036793
"서울특별시 종로구 자하문로10길 10-17,양평추어탕",4.5,https://place.map.kakao.com/9245554
"서울특별시 양천구 오목로 286,서가앤쿡 목동점",장소 없음,없음
"서울특별시 양천구 목동로21길 4,옥천집",3.2,https://place.map.kakao.com/16906132
"서울특별시 양천구 신정중앙로 66,대가",3.8,https://place.map.kakao.com/7815105
"서울특별시 은평구 은평로 170,원할머니 보쌈(녹번점)",4.3,https://place.map.kakao.com/23077469
"서울특별시 은평구 대서문길 9,평양초계탕 막국수",2.9,https://place.map.kakao.com/15265014
"서울특별시 은평구 진흥로 144,장어가",4.1,https://place.map.kakao.com/22646190
"서울특별시 송파구 삼전로 79,논두렁 우렁쌈밥전문점",4.2,https://place.map.kakao.com/632501910
"서울특별시 송파구 송파대로28길 27,(주)청정해신선어",3.7,https://place.map.kakao.com/17584356
"서울특별시 송파구 오금로 144,남한강다슬기해장국",3.8,https://place.map.kakao.com/16297992
"서울특별시 송파구 위례성대로20길 32,신촌 서연 황소곱창",3.8,https://place.map.kakao.com/19331881
"서울특별시 송파구 올림픽로32길 19-10,옛날농장",3.4,https://place.map.kakao.com/8489552
"서울특별시 송파구 오금로13길 6,(주)방이진대감",장소 없음,없음
"서울특별시 성북구 보국문로 54-1,미각아구동태탕",4.0,https://place.map.kakao.com/1785827228
"서울특별시 성북구 동소문로10길 6,씽푸",4.4,https://place.map.kakao.com/20376720
"서울특별시 구로구 개봉로23길 38,다채 개봉점",4.2,https://place.map.kakao.com/23919919
"서울특별시 구로구 중앙로 37,능이네 능이버섯백숙 삼계탕 추어탕",장소 없음,없음
"서울특별시 성북구 북악산로 851,조선화로구이",4.0,https://place.map.kakao.com/24545138
"서울특별시 강북구 덕릉로 101,육달포",3.3,https://place.map.kakao.com/23557018
"서울특별시 강북구 삼양로181길 45,풍천장어마을.우이동갈비마을",장소 없음,없음
"서울특별시 강서구 양천로 706,엉터리생고기",3.6,https://place.map.kakao.com/16271094
"서울특별시 강서구 화곡로 346,현대옥 강서점",4.1,https://place.map.kakao.com/23954520
"서울특별시 강서구 양천로60길 19,(주)더벨즈",장소 없음,없음
"서울특별시 강서구 하늘길 38,하늘찬",2.2,https://place.map.kakao.com/26888363
"서울특별시 강서구 하늘길 38-0,대청마루",0.0,https://place.map.kakao.com/1393604676
"서울특별시 중랑구 면목로 371,두채사랑 전주콩나물 국밥",4.5,https://place.map.kakao.com/19554274
"서울특별시 강동구 구천면로 666,더두툼생고기",4.0,https://place.map.kakao.com/26968090
"서울특별시 강동구 진황도로47길 78,토담골",4.3,https://place.map.kakao.com/22615128
"서울특별시 강동구 올림픽로 795,선사솥뚜껑삼겹살",5.0,https://place.map.kakao.com/1241949111
"서울특별시 강동구 상암로12길 32,공릉동 멸치국수",3.7,https://place.map.kakao.com/16064666
"서울특별시 강동구 천호옛길 94-6,중경해선 훠궈",4.6,https://place.map.kakao.com/54764312
"서울특별시 강동구 천호옛14길 32,참치애난",3.5,https://place.map.kakao.com/19744643
"서울특별시 강동구 동남로75길 13,쌈촌명일점",4.6,https://place.map.kakao.com/21553980
"서울특별시 강동구 아리수로93길 33-9,명태어장 강일점",,https://place.map.kakao.com/1341360692
"서울특별시 동작구 양녕로 269,뚱보 생 막창",5.0,https://place.map.kakao.com/1351051135
"서울특별시 동작구 사당로30길 142,권참치",4.2,https://place.map.kakao.com/12101762
"서울특별시 영등포구 선유로 58-4,값진식육",장소 없음,없음
"서울특별시 영등포구 영신로17길 3,선유참치",3.0,https://place.map.kakao.com/718722249
"서울특별시 영등포구 국제금융로6길 30,온화정",4.3,https://place.map.kakao.com/1746949960
"서울특별시 영등포구 국제금융로8길 6,(유)아웃백스테이크하우스코리아 여의도점",장소 없음,없음
"서울특별시 중구 퇴계로 210,비에이치씨(BHC)충무로역점",장소 없음,없음
"서울특별시 중구 명동길 25-11,명동미성옥",4.0,https://place.map.kakao.com/19157171
"서울특별시 중구 명동9길 21,고시레",3.6,https://place.map.kakao.com/464724417
"서울특별시 중구 세종대로16길 1,천궁전 마라탕",2.6,https://place.map.kakao.com/1306035038
"서울특별시 중구 다산로 85,태백산맥",3.9,https://place.map.kakao.com/17594595
"서울특별시 중구 퇴계로18길 20,지우(명동점)",4.8,https://place.map.kakao.com/12364779
"서울특별시 중구 마른내로 50-1,경성순대국",4.6,https://place.map.kakao.com/345085443
"서울특별시 중구 명동10길 19-21,투뿔한우전문점",4.4,https://place.map.kakao.com/2091529006
"서울특별시 서대문구 연희맛로 43-1,연희녹두삼계탕",3.3,https://place.map.kakao.com/16735266
"서울특별시 서대문구 연희로25길 10,지호한방삼계탕 연희점",2.9,https://place.map.kakao.com/9434595
"서울특별시 서대문구 신촌역로 7,나주곰탕",,https://place.map.kakao.com/1586153268
"서울특별시 서대문구 충정로 71,어바웃샤브 서대문점",장소 없음,없음
"서울특별시 서대문구 통일로 377,서대문영양족발",3.9,https://place.map.kakao.com/18542556
"서울특별시 서대문구 이화여대8길 2,어바웃샤브이대점",4.4,https://place.map.kakao.com/12964690
"서울특별시 서대문구 응암로 63,국가대패 북가좌점",3.7,https://place.map.kakao.com/1612302266
"서울특별시 서대문구 홍제내길 124,석산",4.0,https://place.map.kakao.com/16620594
"서울특별시 서대문구 연희로15길 21,주식회사 목란",장소 없음,없음
"서울특별시 강남구 강남대로96길 17,직화전문점 미스터 왕왕",장소 없음,없음
"서울특별시 강남구 논현로175길 42,압구정 샤브샤브",3.6,https://place.map.kakao.com/7990411
"서울특별시 강남구 개포로22길 14,춘천명물닭갈비",,https://place.map.kakao.com/14920995
"서울특별시 강남구 도곡로 111,교토",3.5,https://place.map.kakao.com/15191674
"서울특별시 강남구 논현로94길 29-5,이도곰탕",4.1,https://place.map.kakao.com/14569639
"서울특별시 강남구 일원로9길 64,당진푸드",0.0,https://place.map.kakao.com/1942265738
"서울특별시 강남구 봉은사로 130,안뜨레",0.0,https://place.map.kakao.com/1622069784
"서울특별시 강남구 선릉로121길 13,토말",3.1,https://place.map.kakao.com/11594198
"서울특별시 강남구 영동대로 424,홍영재 장수 청국장",3.7,https://place.map.kakao.com/19838635
"서울특별시 강남구 봉은사로 210,새마을식당",4.0,https://place.map.kakao.com/11825068
"서울특별시 강남구 논현로 511,통영집",4.2,https://place.map.kakao.com/16062979
"서울특별시 강남구 테헤란로 124,(주)광양불고기본가",4.2,https://place.map.kakao.com/1519347464
"서울특별시 강남구 논현로94길 25-3,봉우리",3.6,https://place.map.kakao.com/20895830
"서울특별시 강남구 역삼로77길 17,청자골",4.2,https://place.map.kakao.com/8581279
"서울특별시 강남구 봉은사로63길 7,차이나타운",3.7,https://place.map.kakao.com/10769361
"서울특별시 강남구 삼성로86길 7,용수사",4.5,https://place.map.kakao.com/8022618
"서울특별시 강남구 테헤란로70길 25,진대감",4.7,https://place.map.kakao.com/26565017
"서울특별시 강남구 논현로10길 13,원조본점닭한마리",장소 없음,없음
"서울특별시 강남구 강남대로42길 13,잰부닥",3.5,https://place.map.kakao.com/19215962
"서울특별시 강남구 논현로79길 64,가시리",2.0,https://place.map.kakao.com/8734939
"서울특별시 강남구 논현로85길 70,(주)해담채강남",4.0,https://place.map.kakao.com/2142723351
"서울특별시 강남구 선릉로 530,신촌설렁탕",2.8,https://place.map.kakao.com/17203740
"서울특별시 강남구 테헤란로104길 11,임고집 한우＆보쌈마을(2호점)",장소 없음,없음
"서울특별시 강남구 개포로28길 9,리엔",4.5,https://place.map.kakao.com/17488355
"서울특별시 광진구 광나루로50길 10,팀스쿡",4.3,https://place.map.kakao.com/59097247
"서울특별시 광진구 아차산로73길 48,산울",4.5,https://place.map.kakao.com/20742790
"서울특별시 구로구 디지털로30길 28,마리오푸드",4.7,https://place.map.kakao.com/21057411
"서울특별시 구로구 디지털로26길 111,명동칼국수·보쌈 구로JNK디지털점",장소 없음,없음
"서울특별시 구로구 경인로 228,참좋은식당",3.2,https://place.map.kakao.com/16082181
"서울특별시 중구 수표로 45,미가참치",3.7,https://place.map.kakao.com/11991690
"서울특별시 중구 장충단로 249-24,내림손 삼계탕",3.5,https://place.map.kakao.com/25601604
"서울특별시 중구 소파로 91-1,림왕돈까스",1.1,https://place.map.kakao.com/1071902413
"서울특별시 서초구 법원로2길 15,램하우스 서초법원점",장소 없음,없음
"서울특별시 서초구 효령로49길 15,함평한우 고깃집",3.5,https://place.map.kakao.com/1472291272
"서울특별시 서초구 방배로 28,임광루",4.5,https://place.map.kakao.com/18384278
"서울특별시 서초구 동광로 68,정선콩국수 소소정",3.4,https://place.map.kakao.com/898941173
"서울특별시 서초구 효령로53길 14,국수명가",5.0,https://place.map.kakao.com/277158155
"서울특별시 서초구 강남대로61길 27,장꼬방",4.4,https://place.map.kakao.com/19232112
"서울특별시 서초구 반포대로21길 36,서초LA",3.3,https://place.map.kakao.com/1292809280
"서울특별시 서초구 효령로 19,방배 육감",3.3,https://place.map.kakao.com/17711828
"서울특별시 도봉구 노해로65길 11,쌈촌창동역점",장소 없음,없음
"서울특별시 도봉구 마들로 664-5,반값소",3.8,https://place.map.kakao.com/27353959
"서울특별시 성북구 오패산로3길 9,채화정",4.2,https://place.map.kakao.com/8539855
"서울특별시 송파구 올림픽로 240,봉피양 잠실점",4.0,https://place.map.kakao.com/935743471
"서울특별시 송파구 백제고분로 430,참설농탕",2.5,https://place.map.kakao.com/19402161
"서울특별시 성북구 한천로 605,한근더한근",4.2,https://place.map.kakao.com/772688128
"서울특별시 성북구 정릉로9길 36,채움늘",2.3,https://place.map.kakao.com/21555982
"서울특별시 강북구 삼양로27길 10,광명족발",4.3,https://place.map.kakao.com/8774149
"서울특별시 강북구 4.19로 82,북한산착한낙지",장소 없음,없음
"서울특별시 동작구 상도로 122,어촌",4.0,https://place.map.kakao.com/871368539
"서울특별시 동작구 여의대방로 136,세종대왕숯불갈비",3.1,https://place.map.kakao.com/19658658
"서울특별시 동작구 만양로14길 12,와가마마",3.2,https://place.map.kakao.com/16706107
"서울특별시 동작구 동작대로5길 8,초와밥",4.0,https://place.map.kakao.com/27384429
"서울특별시 동작구 사당로 215,쌈반",4.3,https://place.map.kakao.com/364836938
"서울특별시 동작구 여의대방로26길 24,대방싸리집",2.6,https://place.map.kakao.com/18222979
"서울특별시 중랑구 공릉로 32,백선화로구이",,https://place.map.kakao.com/1242847878
"서울특별시 동작구 보라매로5가길 16,옥소반 보라매공원점",0.0,https://place.map.kakao.com/2003765184
"서울특별시 동작구 사당로30길 158-4,구름산추어탕",3.6,https://place.map.kakao.com/24410272
"서울특별시 동작구 여의대방로 250,한마루가든",4.6,https://place.map.kakao.com/1065790042
"서울특별시 동작구 사당로 215,봉평메밀막국수",4.0,https://place.map.kakao.com/21355054
"서울특별시 동작구 상도로 33,택이네 조개전골 대방점",,https://place.map.kakao.com/1235365182
"서울특별시 동작구 사당로 183,내고향나주곰탕",3.2,https://place.map.kakao.com/19298830
"서울특별시 동작구 여의대방로 134-1,대방회집",4.2,https://place.map.kakao.com/19809332
"서울특별시 노원구 동일로 1598,달인보쌈",4.2,https://place.map.kakao.com/20018277
"서울특별시 노원구 동일로242길 16-3,마시조와",4.7,https://place.map.kakao.com/17682709
"서울특별시 노원구 동일로243길 23,천수 한방 삼계탕(수락산역점)",3.5,https://place.map.kakao.com/19148307
"서울특별시 노원구 동일로203가길 29,신의주찹쌀순대",3.1,https://place.map.kakao.com/13096742
"서울특별시 구로구 경인로23길 8,전주돌밥추어탕",3.6,https://place.map.kakao.com/19176906
"서울특별시 구로구 디지털로 288,누리한방삼계탕",3.7,https://place.map.kakao.com/8854023
"서울특별시 구로구 고척로21길 25,큰바다수산",4.8,https://place.map.kakao.com/16682505
"서울특별시 금천구 벚꽃로 266,바르미샤브샤브",1.4,https://place.map.kakao.com/18275233
"서울특별시 양천구 오목로 205-2,손가네칼국수",3.8,https://place.map.kakao.com/20551643
"서울특별시 양천구 신정중앙로 67,목동장어타운",2.7,https://place.map.kakao.com/16908561
"서울특별시 양천구 신목로14길 6-1,제주바당",4.2,https://place.map.kakao.com/9408001
"서울특별시 양천구 월정로 20,14일의 설레임",장소 없음,없음
"서울특별시 동대문구 장한로 157,동의보쌈칼국수냉면",4.7,https://place.map.kakao.com/17825158
"서울특별시 동대문구 장한로 153,안흥갈비 본점",4.4,https://place.map.kakao.com/16503073
"서울특별시 동대문구 안암로24길 4,비나레스토랑",4.7,https://place.map.kakao.com/19245690
"서울특별시 동대문구 천호대로85길 10,이수사횟집",장소 없음,없음
"서울특별시 동대문구 장한로 149,흥부골숯불갈비",3.8,https://place.map.kakao.com/17761193
"서울특별시 동대문구 천호대로 74,한우리",5.0,https://place.map.kakao.com/9581570
"서울특별시 동대문구 장한로2길 52,굴마을",3.5,https://place.map.kakao.com/13335904
"서울특별시 강서구 공항대로 290,대게나라 발산점",3.1,https://place.map.kakao.com/18257358
"서울특별시 강서구 하늘길 38,명동가츠라",3.4,https://place.map.kakao.com/521888217
"서울특별시 강서구 하늘길 38,한우리김포점",장소 없음,없음
"서울특별시 강서구 강서로56길 17,로운 NC강서점",장소 없음,없음
"서울특별시 강서구 강서로56길 17,애슐리퀸즈 NC 강서점",,https://place.map.kakao.com/23665190
"서울특별시 강서구 하늘길 38,(주)농심 코코이찌방야 롯데몰 김포공항점",장소 없음,없음
"서울특별시 강서구 하늘길 38,주식회사 딘타이펑코리아",,https://place.map.kakao.com/15182208
"서울특별시 강동구 성내로6길 31,참나무감자탕",5.0,https://place.map.kakao.com/430584731
"서울특별시 강동구 양재대로 1571,가인채 강동점",3.9,https://place.map.kakao.com/25971544
"서울특별시 강동구 아리수로 423,차오차오(강일점)",2.2,https://place.map.kakao.com/18769169
"서울특별시 강동구 강동대로53길 31,나주관",3.3,https://place.map.kakao.com/11618446
"서울특별시 영등포구 국회대로68길 17,이태원천상여의도점",,https://place.map.kakao.com/17634209
"서울특별시 중랑구 용마산로 560,지호한방삼계탕",3.4,https://place.map.kakao.com/18118861
"서울특별시 광진구 천호대로 611,크래버대게나라",3.8,https://place.map.kakao.com/27474088
"서울특별시 광진구 답십리로 364,장수 닭한마리손칼국수",4.6,https://place.map.kakao.com/2004653866
"서울특별시 광진구 동일로18길 70,송화양꼬치",4.2,https://place.map.kakao.com/14822911
"서울특별시 광진구 동일로24길 103,신세대맥주 건대점",3.5,https://place.map.kakao.com/1241470197
"서울특별시 광진구 능동로 49,대갈집",4.0,https://place.map.kakao.com/13271995
"서울특별시 광진구 아차산로69길 20,은행나무집",4.4,https://place.map.kakao.com/21240285
"서울특별시 영등포구 여의나루로 113,나주곰탕",1.3,https://place.map.kakao.com/17222683
"서울특별시 영등포구 당산로32길 5,원양참치",1.5,https://place.map.kakao.com/11848841
"서울특별시 영등포구 영등포로 216-1,나주곰탕",2.6,https://place.map.kakao.com/18483581
"서울특별시 금천구 가산디지털1로 168,(주)무한씨앤디",0.0,https://place.map.kakao.com/17789179
"서울특별시 금천구 가산디지털2로 14,델리명가",장소 없음,없음
"서울특별시 금천구 가산디지털2로 53,케이제이푸드",0.0,https://place.map.kakao.com/306547509
"서울특별시 금천구 디지털로9길 32,웰빙푸드",5.0,https://place.map.kakao.com/15587743
"서울특별시 금천구 탑골로4길 58,무드무드",4.5,https://place.map.kakao.com/475797694
"서울특별시 금천구 가산디지털1로 88,파챠이",3.1,https://place.map.kakao.com/18327264
"서울특별시 금천구 시흥대로 102,청진동 해장국",3.0,https://place.map.kakao.com/16682726
"서울특별시 금천구 범안로 1200,화로구이",,https://place.map.kakao.com/10971779
"서울특별시 중구 퇴계로 72,(주)해우리명동",3.8,https://place.map.kakao.com/14617397
"서울특별시 중구 명동8가길 26,왕비집",4.2,https://place.map.kakao.com/17103484
"서울특별시 중구 서소문로 109-10,백암 박가네 순대국",0.0,https://place.map.kakao.com/58002564
"서울특별시 중구 남대문로 64,왕비집 육호점",4.8,https://place.map.kakao.com/435575184
"서울특별시 중구 칠패로 42,나주곰탕",3.5,https://place.map.kakao.com/20633360
"서울특별시 중구 명동8나길 45,명동중앙점 왕비집",장소 없음,없음
"서울특별시 중구 후암로 110,쁘띠하노이(서울역점)",3.2,https://place.map.kakao.com/14660726
"서울특별시 강남구 영동대로 732,무교동유정낙지청담점",4.0,https://place.map.kakao.com/16790639
"서울특별시 강남구 테헤란로 521,히노츠키",장소 없음,없음
"서울특별시 강남구 봉은사로 524,브래서리",장소 없음,없음
"서울특별시 강남구 언주로 508,우밀가 상록점",장소 없음,없음
"서울특별시 서초구 강남대로2길 3,약초마을",4.7,https://place.map.kakao.com/11600588
"서울특별시 서초구 강남대로18길 15-11,어진",3.9,https://place.map.kakao.com/7992017
"서울특별시 서초구 신반포로47길 118,강남따로국밥",3.3,https://place.map.kakao.com/11044398
"서울특별시 서초구 효령로 182-8,민어사랑",3.0,https://place.map.kakao.com/17374548
"서울특별시 서초구 방배로 174,양모리 양대창",4.8,https://place.map.kakao.com/26132316
"서울특별시 서초구 사평대로18길 10,한국회관",4.6,https://place.map.kakao.com/8152851
"서울특별시 서초구 남부순환로339길 33,송쉐프",4.1,https://place.map.kakao.com/91319544
"서울특별시 서초구 방배로 189,제주어항1950",3.6,https://place.map.kakao.com/1935246297
"서울특별시 광진구 능동로 254,만나정",4.3,https://place.map.kakao.com/1274218708
"서울특별시 광진구 천호대로 694,망향비빔국수",3.7,https://place.map.kakao.com/7867944
"서울특별시 광진구 동일로20길 60,니뽕내뽕",3.6,https://place.map.kakao.com/417204374
"서울특별시 광진구 천호대로 675,북창동 은이네",장소 없음,없음
"서울특별시 광진구 군자로 100,장수마을 고깃집",3.4,https://place.map.kakao.com/17138908
"서울특별시 광진구 동일로26길 16,동해해물",2.8,https://place.map.kakao.com/12057498
"서울특별시 노원구 노해로75길 14-19,횡성목장",3.4,https://place.map.kakao.com/13293545
"서울특별시 영등포구 양평로 58,그랜드컨벤션센터",2.9,https://place.map.kakao.com/15292647
"서울특별시 영등포구 선유동1로 24,(주)부여집",장소 없음,없음
"서울특별시 영등포구 여의대로 8,올라6",장소 없음,없음
"서울특별시 중구 세종대로21길 48,광화문 양갈비",4.3,https://place.map.kakao.com/27072194
"서울특별시 중구 퇴계로73길 31,미선 미식성",4.4,https://place.map.kakao.com/1562467616
"서울특별시 중구 칠패로 27,禮신라삼계탕Ⅱ",장소 없음,없음
"서울특별시 중구 서애로 16-5,동대닭한마리",4.3,https://place.map.kakao.com/25085251
"서울특별시 중구 을지로1길 38,무교동북어국집",4.5,https://place.map.kakao.com/11064200
"서울특별시 중구 세종대로14길 28-6,서울의 달",0.0,https://place.map.kakao.com/1270977655
"서울특별시 중구 세종대로 82,스패뉴",3.0,https://place.map.kakao.com/21397192
"서울특별시 송파구 백제고분로41길 45,도니족발",4.0,https://place.map.kakao.com/23972457
"서울특별시 송파구 중대로23길 7,제주뜰향 갈치전문점",2.9,https://place.map.kakao.com/21409448
"서울특별시 송파구 위례성대로 34,(주)한아람",장소 없음,없음
"서울특별시 송파구 오금로15길 9-12,어거스트힐",3.9,https://place.map.kakao.com/1917588865
"서울특별시 송파구 오금로 216,육육삼육",장소 없음,없음
"서울특별시 동작구 여의대방로 112,코코이찌방야 보라매점",4.1,https://place.map.kakao.com/11234854
"서울특별시 동작구 상도로15길 3,흥부골숯불돼지갈비",3.9,https://place.map.kakao.com/16084253
"서울특별시 송파구 중대로33길 18,탐라 꿀순이",4.5,https://place.map.kakao.com/16017621
"서울특별시 동작구 상도로26길 18,지호한방삼게탕동작점",3.3,https://place.map.kakao.com/8560005
"서울특별시 동작구 노량진로8길 35,원조마포갈비",3.9,https://place.map.kakao.com/16591971
"서울특별시 동대문구 장한로 173,행운돈까스 지기",3.7,https://place.map.kakao.com/21328672
"서울특별시 동대문구 고산자로28길 21,최강낙지",5.0,https://place.map.kakao.com/14590183
"서울특별시 동대문구 서울시립대로 62-1,나주막회",4.4,https://place.map.kakao.com/16850697
"서울특별시 동대문구 경희대로3길 14,더진국수육국밥(경희대점)",장소 없음,없음
"서울특별시 성북구 솔샘로1길 19,청록원",4.1,https://place.map.kakao.com/9456548
"서울특별시 성북구 동소문로 181,초림정",4.0,https://place.map.kakao.com/1371539396
"서울특별시 은평구 응암로21가길 30,족발마루",장소 없음,없음
"서울특별시 강북구 솔샘로 334-8,우리가돼지갈비",2.1,https://place.map.kakao.com/902772695
"서울특별시 강북구 삼양로173길 61,산두부집",4.1,https://place.map.kakao.com/15752385
"서울특별시 도봉구 도봉로 610,경복궁창동점(주)엔타스",장소 없음,없음
"서울특별시 강북구 솔샘로68길 19,산해진미",5.0,https://place.map.kakao.com/14511908
"서울특별시 강북구 삼양로 461,유락손칼국수",4.4,https://place.map.kakao.com/16052245
"서울특별시 도봉구 도봉로169길 202,한가향",3.7,https://place.map.kakao.com/502017389
"서울특별시 도봉구 마들로 684,은행골",3.4,https://place.map.kakao.com/17210512
"서울특별시 도봉구 도봉로 610,삿뽀로 창동점 (주)엔타스",장소 없음,없음
"서울특별시 종로구 성균관로6길 9,페르시아궁전",장소 없음,없음
"서울특별시 종로구 삼일대로15길 24,왕비집 종로점",장소 없음,없음
"서울특별시 종로구 우정국로 45-7,의정부부대찌개 앤 돈까스",장소 없음,없음
"서울특별시 종로구 우정국로 38-13,이문 설농탕",3.1,https://place.map.kakao.com/24725293
"서울특별시 종로구 사직로8길 4,명작 신의주 찹쌀순대",3.6,https://place.map.kakao.com/11545352
"서울특별시 종로구 지봉로 16,본고향맛집",,https://place.map.kakao.com/13556420
"서울특별시 구로구 신도림로 2,한우리 생고깃간",5.0,https://place.map.kakao.com/1638385572
"서울특별시 중랑구 양원역로8길 26,남한강물고기",5.0,https://place.map.kakao.com/16061272
"서울특별시 강서구 까치산로 183,푸주도가니",3.0,https://place.map.kakao.com/998204520
"서울특별시 서대문구 응암로 87,명당횟집",3.7,https://place.map.kakao.com/10329368
"서울특별시 강동구 천호대로 1173,길조",3.4,https://place.map.kakao.com/8209858
"서울특별시 양천구 등촌로 110,목동버섯샤브칼국수",4.3,https://place.map.kakao.com/16820466
"서울특별시 양천구 목동로 234,(주)정정당당 양촌리",장소 없음,없음
"서울특별시 강동구 천호대로 1102,더 파크뷰",0.0,https://place.map.kakao.com/3549046
"서울특별시 강동구 올림픽로 813,지호한방삼계탕",2.4,https://place.map.kakao.com/16849108
",하이서울유스호스텔지점",,https://place.map.kakao.com/1072459423
"서울특별시 영등포구 국제금융로6길 33,창고43본점",3.5,https://place.map.kakao.com/8086602
"서울특별시 강남구 삼성로95길 37,평가옥",3.1,https://place.map.kakao.com/8117481
"서울특별시 강남구 양재대로27길 6,신의주찹쌀순대",3.7,https://place.map.kakao.com/16080144
